run_accession	experiment_accession	sample_accession	study_accession	secondary_study_accession	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	first_public	country	sample_title	sample_alias	scientific_name	tax_id	fastq_ftp	fastq_bytes
ERR7084990	ERX6653898	SAMEA10008254	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	684564	102684600	Shanghai Normal University	2024-07-18		Nx-4-35D	Nx-4-35D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7084990/ERR7084990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7084990/ERR7084990_2.fastq.gz	30805482;29780622
ERR7085004	ERX6653912	SAMEA10008268	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	473582	71037300	Shanghai Normal University	2024-07-18		Nx-4-40C	Nx-4-40C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085004/ERR7085004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085004/ERR7085004_2.fastq.gz	20605068;22571170
ERR7085007	ERX6653915	SAMEA10008271	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	483368	72505200	Shanghai Normal University	2024-07-18		Nx-4-41B	Nx-4-41B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085007/ERR7085007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085007/ERR7085007_2.fastq.gz	20252309;20905575
ERR7085010	ERX6653918	SAMEA10008274	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	760478	114071700	Shanghai Normal University	2024-07-18		Nx-4-41E	Nx-4-41E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085010/ERR7085010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085010/ERR7085010_2.fastq.gz	32259327;33809290
ERR7085016	ERX6653924	SAMEA10008280	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	586994	88049100	Shanghai Normal University	2024-07-18		Nx-4-47D	Nx-4-47D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/006/ERR7085016/ERR7085016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/006/ERR7085016/ERR7085016_2.fastq.gz	25639371;27381251
ERR7085017	ERX6653925	SAMEA10008281	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	637358	95603700	Shanghai Normal University	2024-07-18		Nx-4-48A	Nx-4-48A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085017/ERR7085017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085017/ERR7085017_2.fastq.gz	27718739;29446409
ERR7085020	ERX6653928	SAMEA10008284	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	187762	28164300	Shanghai Normal University	2024-07-18		Nx-4-5B	Nx-4-5B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085020/ERR7085020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085020/ERR7085020_2.fastq.gz	7889801;8189651
ERR7085021	ERX6653929	SAMEA10008285	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1047212	157081800	Shanghai Normal University	2024-07-18		Nx-4-5E	Nx-4-5E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085021/ERR7085021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085021/ERR7085021_2.fastq.gz	42754462;44114091
ERR7085027	ERX6653935	SAMEA10008291	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	977336	146600400	Shanghai Normal University	2024-07-18		Nx-4-8A	Nx-4-8A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085027/ERR7085027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085027/ERR7085027_2.fastq.gz	40962357;42580178
ERR7085033	ERX6653941	SAMEA10008297	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	781238	117185700	Shanghai Normal University	2024-07-18		Nx-4-9E	Nx-4-9E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085033/ERR7085033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085033/ERR7085033_2.fastq.gz	37446963;31248730
ERR7085035	ERX6653943	SAMEA10008299	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	999808	149971200	Shanghai Normal University	2024-07-18		Nx-5-10C	Nx-5-10C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/005/ERR7085035/ERR7085035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/005/ERR7085035/ERR7085035_2.fastq.gz	40502066;41041891
ERR7085036	ERX6653944	SAMEA10008300	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	732798	109919700	Shanghai Normal University	2024-07-18		Nx-5-10D	Nx-5-10D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/006/ERR7085036/ERR7085036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/006/ERR7085036/ERR7085036_2.fastq.gz	30866493;32066582
ERR7085040	ERX6653948	SAMEA10008304	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	827530	124129500	Shanghai Normal University	2024-07-18		Nx-5-11E	Nx-5-11E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085040/ERR7085040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085040/ERR7085040_2.fastq.gz	34141520;35170370
ERR7085047	ERX6653955	SAMEA10008311	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	821008	123151200	Shanghai Normal University	2024-07-18		Nx-5-15A	Nx-5-15A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085047/ERR7085047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085047/ERR7085047_2.fastq.gz	35554602;37917540
ERR7085051	ERX6653959	SAMEA10008315	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1084494	162674100	Shanghai Normal University	2024-07-18		Nx-5-16C	Nx-5-16C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085051/ERR7085051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085051/ERR7085051_2.fastq.gz	44498405;45409912
ERR7085053	ERX6653961	SAMEA10008317	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	578992	86848800	Shanghai Normal University	2024-07-18		Nx-5-1E	Nx-5-1E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085053/ERR7085053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085053/ERR7085053_2.fastq.gz	24519864;25611771
ERR7085060	ERX6653968	SAMEA10008324	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	766704	115005600	Shanghai Normal University	2024-07-18		Nx-5-24A	Nx-5-24A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085060/ERR7085060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085060/ERR7085060_2.fastq.gz	32186384;33508702
ERR7085063	ERX6653971	SAMEA10008327	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	988594	148289100	Shanghai Normal University	2024-07-18		Nx-5-25C	Nx-5-25C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085063/ERR7085063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085063/ERR7085063_2.fastq.gz	41238889;41616864
ERR7085068	ERX6653976	SAMEA10008332	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1180924	177138600	Shanghai Normal University	2024-07-18		Nx-5-26E	Nx-5-26E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085068/ERR7085068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085068/ERR7085068_2.fastq.gz	49103017;50367251
ERR7085069	ERX6653977	SAMEA10008333	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	868856	130328400	Shanghai Normal University	2024-07-18		Nx-5-27B	Nx-5-27B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085069/ERR7085069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085069/ERR7085069_2.fastq.gz	35994685;37105997
ERR7085085	ERX6653993	SAMEA10008349	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1133882	170082300	Shanghai Normal University	2024-07-18		Nx-5-33C	Nx-5-33C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/005/ERR7085085/ERR7085085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/005/ERR7085085/ERR7085085_2.fastq.gz	45679372;46294604
ERR7085089	ERX6653997	SAMEA10008353	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	733098	109964700	Shanghai Normal University	2024-07-18		Nx-5-34C	Nx-5-34C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085089/ERR7085089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085089/ERR7085089_2.fastq.gz	30226692;30944871
ERR7085090	ERX6653998	SAMEA10008354	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	805576	120836400	Shanghai Normal University	2024-07-18		Nx-5-34D	Nx-5-34D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085090/ERR7085090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085090/ERR7085090_2.fastq.gz	34245511;37040701
ERR7085094	ERX6654002	SAMEA10008358	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1182542	177381300	Shanghai Normal University	2024-07-18		Nx-5-35E	Nx-5-35E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085094/ERR7085094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085094/ERR7085094_2.fastq.gz	48411794;49592305
ERR7085097	ERX6654005	SAMEA10008361	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	447582	67137300	Shanghai Normal University	2024-07-18		Nx-5-37C	Nx-5-37C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085097/ERR7085097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085097/ERR7085097_2.fastq.gz	17760617;17484315
ERR7085102	ERX6654010	SAMEA10008366	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1200888	180133200	Shanghai Normal University	2024-07-18		Nx-5-38E	Nx-5-38E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/002/ERR7085102/ERR7085102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/002/ERR7085102/ERR7085102_2.fastq.gz	49045209;49645403
ERR7085104	ERX6654012	SAMEA10008368	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	988468	148270200	Shanghai Normal University	2024-07-18		Nx-5-40A	Nx-5-40A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085104/ERR7085104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085104/ERR7085104_2.fastq.gz	39753692;39959608
ERR7085112	ERX6654020	SAMEA10008376	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	988136	148220400	Shanghai Normal University	2024-07-18		Nx-5-43B	Nx-5-43B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/002/ERR7085112/ERR7085112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/002/ERR7085112/ERR7085112_2.fastq.gz	40179120;40927351
ERR7085113	ERX6654021	SAMEA10008377	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	860946	129141900	Shanghai Normal University	2024-07-18		Nx-5-43D	Nx-5-43D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085113/ERR7085113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085113/ERR7085113_2.fastq.gz	34832268;34692594
ERR7085114	ERX6654022	SAMEA10008378	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	811448	121717200	Shanghai Normal University	2024-07-18		Nx-5-44B	Nx-5-44B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085114/ERR7085114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085114/ERR7085114_2.fastq.gz	33527114;34206226
ERR7085118	ERX6654026	SAMEA10008382	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	916394	137459100	Shanghai Normal University	2024-07-18		Nx-5-46D	Nx-5-46D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085118/ERR7085118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085118/ERR7085118_2.fastq.gz	37468734;37727032
ERR7085124	ERX6654032	SAMEA10008388	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	123944	18591600	Shanghai Normal University	2024-07-18		Nx-5-5A	Nx-5-5A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085124/ERR7085124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085124/ERR7085124_2.fastq.gz	5234177;5409206
ERR7085127	ERX6654035	SAMEA10008391	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	832658	124898700	Shanghai Normal University	2024-07-18		Nx-5-6B	Nx-5-6B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085127/ERR7085127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085127/ERR7085127_2.fastq.gz	34670293;36016113
ERR7085134	ERX6654042	SAMEA10008398	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1382254	207338100	Shanghai Normal University	2024-07-18		N11-1-10C	N11-1-10C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085134/ERR7085134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085134/ERR7085134_2.fastq.gz	55735051;56577770
ERR7085136	ERX6654044	SAMEA10008400	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	889862	133479300	Shanghai Normal University	2024-07-18		N11-1-10E	N11-1-10E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/006/ERR7085136/ERR7085136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/006/ERR7085136/ERR7085136_2.fastq.gz	37061204;38211702
ERR7085140	ERX6654048	SAMEA10008404	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	589388	88408200	Shanghai Normal University	2024-07-18		N11-1-11E	N11-1-11E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085140/ERR7085140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085140/ERR7085140_2.fastq.gz	24975192;25954265
ERR7085147	ERX6654055	SAMEA10008411	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1496120	224418000	Shanghai Normal University	2024-07-18		N11-1-13D	N11-1-13D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085147/ERR7085147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085147/ERR7085147_2.fastq.gz	61732117;63398350
ERR7085151	ERX6654059	SAMEA10008415	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1510100	226515000	Shanghai Normal University	2024-07-18		N11-1-15A	N11-1-15A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085151/ERR7085151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085151/ERR7085151_2.fastq.gz	62132181;63960541
ERR7085153	ERX6654061	SAMEA10008417	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	997758	149663700	Shanghai Normal University	2024-07-18		N11-1-15C	N11-1-15C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085153/ERR7085153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085153/ERR7085153_2.fastq.gz	41329503;43403911
ERR7085164	ERX6654072	SAMEA10008429	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1776152	266422800	Shanghai Normal University	2024-07-18		N11-1-17E	N11-1-17E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085164/ERR7085164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085164/ERR7085164_2.fastq.gz	71826416;74266621
ERR7085167	ERX6654075	SAMEA10008432	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1565106	234765900	Shanghai Normal University	2024-07-18		N11-1-18C	N11-1-18C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085167/ERR7085167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085167/ERR7085167_2.fastq.gz	64507873;65883234
ERR7085168	ERX6654076	SAMEA10008433	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1019088	152863200	Shanghai Normal University	2024-07-18		N11-1-18D	N11-1-18D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085168/ERR7085168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085168/ERR7085168_2.fastq.gz	42143227;43999031
ERR7085178	ERX6654086	SAMEA10008443	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1326052	198907800	Shanghai Normal University	2024-07-18		N11-1-20A	N11-1-20A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085178/ERR7085178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085178/ERR7085178_2.fastq.gz	54286266;56576069
ERR7085180	ERX6654088	SAMEA10008445	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1416682	212502300	Shanghai Normal University	2024-07-18		N11-1-20C	N11-1-20C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085180/ERR7085180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085180/ERR7085180_2.fastq.gz	58155522;60230932
ERR7085183	ERX6654091	SAMEA10008448	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	970380	145557000	Shanghai Normal University	2024-07-18		N11-1-21A	N11-1-21A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085183/ERR7085183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085183/ERR7085183_2.fastq.gz	39839970;41355439
ERR7085189	ERX6654097	SAMEA10008454	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1047870	157180500	Shanghai Normal University	2024-07-18		N11-1-22C	N11-1-22C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085189/ERR7085189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085189/ERR7085189_2.fastq.gz	43058874;44685965
ERR7085190	ERX6654098	SAMEA10008455	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1379290	206893500	Shanghai Normal University	2024-07-18		N11-1-22E	N11-1-22E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085190/ERR7085190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085190/ERR7085190_2.fastq.gz	56791732;58571142
ERR7085191	ERX6654099	SAMEA10008456	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1116322	167448300	Shanghai Normal University	2024-07-18		N11-1-23A	N11-1-23A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085191/ERR7085191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/001/ERR7085191/ERR7085191_2.fastq.gz	46284084;47532883
ERR7085203	ERX6654111	SAMEA10008468	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	672000	100800000	Shanghai Normal University	2024-07-18		N11-1-25E	N11-1-25E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085203/ERR7085203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/003/ERR7085203/ERR7085203_2.fastq.gz	27488888;28328393
ERR7085208	ERX6654116	SAMEA10008473	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1318508	197776200	Shanghai Normal University	2024-07-18		N11-1-26E	N11-1-26E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085208/ERR7085208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085208/ERR7085208_2.fastq.gz	53866496;54986108
ERR7085209	ERX6654117	SAMEA10008474	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1110120	166518000	Shanghai Normal University	2024-07-18		N11-1-27A	N11-1-27A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085209/ERR7085209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085209/ERR7085209_2.fastq.gz	45905114;47219757
ERR7085210	ERX6654118	SAMEA10008475	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1567242	235086300	Shanghai Normal University	2024-07-18		N11-1-27D	N11-1-27D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085210/ERR7085210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/000/ERR7085210/ERR7085210_2.fastq.gz	64522658;66995462
ERR7085217	ERX6654125	SAMEA10008482	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1484434	222665100	Shanghai Normal University	2024-07-18		N11-1-29A	N11-1-29A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085217/ERR7085217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/007/ERR7085217/ERR7085217_2.fastq.gz	60292443;62547649
ERR7085219	ERX6654127	SAMEA10008484	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1220604	183090600	Shanghai Normal University	2024-07-18		N11-1-29C	N11-1-29C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085219/ERR7085219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/009/ERR7085219/ERR7085219_2.fastq.gz	49554945;50795797
ERR7085224	ERX6654132	SAMEA10008489	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1532242	229836300	Shanghai Normal University	2024-07-18		N11-1-2D	N11-1-2D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085224/ERR7085224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/004/ERR7085224/ERR7085224_2.fastq.gz	62389109;63591098
ERR7085225	ERX6654133	SAMEA10008490	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1481738	222260700	Shanghai Normal University	2024-07-18		N11-1-2E	N11-1-2E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/005/ERR7085225/ERR7085225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/005/ERR7085225/ERR7085225_2.fastq.gz	60125937;62349930
ERR7085228	ERX6654136	SAMEA10008493	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	809454	121418100	Shanghai Normal University	2024-07-18		N11-1-30D	N11-1-30D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085228/ERR7085228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR708/008/ERR7085228/ERR7085228_2.fastq.gz	33147872;34092008
