sample_id	variety_name	variety_alias	species	subspecies	accession	BioProject	BioSample	SRA_accession	ENA_accession	publication	country	population	cultivar_or_landrace	sequencing_platform	read_length	paired_or_single	estimated_depth	reference_genome	data_source	download_status	qc_status	name_source	name_quality	source_db	instrument_model	base_count	fastq_ftp	fastq_bytes	sample_title	study_title	sample_alias	center_name	first_public
DRR863101	ZH11		Oryza sativa		DRR863101	PRJDB38331	SAMD01760235		DRR863101		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	9.977	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	3741189600	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863101/DRR863101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863101/DRR863101_2.fastq.gz	864120578;999232355	B1183 (SAMC3139199)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760235	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863108	ZH11		Oryza sativa		DRR863108	PRJDB38331	SAMD01760242		DRR863108		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.886	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4457352900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863108/DRR863108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863108/DRR863108_2.fastq.gz	1022821914;1184971868	B1191 (SAMC3139206)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760242	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863109	ZH11		Oryza sativa		DRR863109	PRJDB38331	SAMD01760243		DRR863109		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.434	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4287794100	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863109/DRR863109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863109/DRR863109_2.fastq.gz	1191701324;1250619644	B1192 (SAMC3139207)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760243	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863114	ZH11		Oryza sativa		DRR863114	PRJDB38331	SAMD01760248		DRR863114		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	15.635	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5863290000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863114/DRR863114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863114/DRR863114_2.fastq.gz	1638486362;1736745643	B1198 (SAMC3139212)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760248	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863120	ZH11		Oryza sativa		DRR863120	PRJDB38331	SAMD01760254		DRR863120		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.476	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4678472400	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863120/DRR863120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863120/DRR863120_2.fastq.gz	1306952309;1365652150	B1203 (SAMC3139218)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760254	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863129	ZH11		Oryza sativa		DRR863129	PRJDB38331	SAMD01760263		DRR863129		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	13.865	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5199482100	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863129/DRR863129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863129/DRR863129_2.fastq.gz	1444939127;1539942137	B1213 (SAMC3139227)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760263	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863136	ZH11		Oryza sativa		DRR863136	PRJDB38331	SAMD01760270		DRR863136		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	10.376	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	3890925300	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863136/DRR863136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863136/DRR863136_2.fastq.gz	902077084;1044407568	B121 (SAMC3139234)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760270	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863155	ZH11		Oryza sativa		DRR863155	PRJDB38331	SAMD01760289		DRR863155		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	10.077	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	3778934100	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863155/DRR863155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863155/DRR863155_2.fastq.gz	878829994;1016761851	B123 (SAMC3139253)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760289	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863162	ZH11		Oryza sativa		DRR863162	PRJDB38331	SAMD01760296		DRR863162		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.078	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4154236500	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863162/DRR863162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863162/DRR863162_2.fastq.gz	963029321;1120199547	B1247 (SAMC3139260)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760296	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863168	ZH11		Oryza sativa		DRR863168	PRJDB38331	SAMD01760302		DRR863168		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	10.797	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4048813500	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863168/DRR863168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863168/DRR863168_2.fastq.gz	939011801;1088547898	B1253 (SAMC3139266)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760302	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863173	ZH11		Oryza sativa		DRR863173	PRJDB38331	SAMD01760307		DRR863173		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	14.006	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5252144400	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863173/DRR863173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863173/DRR863173_2.fastq.gz	1208538159;1408839445	B1259 (SAMC3139271)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760307	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863183	ZH11		Oryza sativa		DRR863183	PRJDB38331	SAMD01760317		DRR863183		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.239	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4589451000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863183/DRR863183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863183/DRR863183_2.fastq.gz	1053849380;1217633585	B1271 (SAMC3139281)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760317	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863185	ZH11		Oryza sativa		DRR863185	PRJDB38331	SAMD01760319		DRR863185		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	14.807	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5552463900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863185/DRR863185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863185/DRR863185_2.fastq.gz	1279125427;1496796398	B1273 (SAMC3139283)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760319	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863186	ZH11		Oryza sativa		DRR863186	PRJDB38331	SAMD01760320		DRR863186		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.535	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4700580600	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863186/DRR863186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863186/DRR863186_2.fastq.gz	1086522202;1258799696	B1274 (SAMC3139284)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760320	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863187	ZH11		Oryza sativa		DRR863187	PRJDB38331	SAMD01760321		DRR863187		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.018	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4131687900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863187/DRR863187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863187/DRR863187_2.fastq.gz	956041551;1128629841	B1275 (SAMC3139285)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760321	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863192	ZH11		Oryza sativa		DRR863192	PRJDB38331	SAMD01760326		DRR863192		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.756	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4408620000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863192/DRR863192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863192/DRR863192_2.fastq.gz	1019165193;1186028349	B1285 (SAMC3139290)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760326	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863200	ZH11		Oryza sativa		DRR863200	PRJDB38331	SAMD01760334		DRR863200		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.667	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4375256700	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863200/DRR863200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863200/DRR863200_2.fastq.gz	1231689880;1324472951	B12 (SAMC3139298)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760334	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863206	ZH11		Oryza sativa		DRR863206	PRJDB38331	SAMD01760340		DRR863206		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	13.997	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5248775700	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863206/DRR863206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863206/DRR863206_2.fastq.gz	1415200940;1517324608	B1307 (SAMC3139304)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760340	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863207	ZH11		Oryza sativa		DRR863207	PRJDB38331	SAMD01760341		DRR863207		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	13.637	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5113875900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863207/DRR863207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863207/DRR863207_2.fastq.gz	1374785101;1466158463	B1308 (SAMC3139305)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760341	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863215	ZH11		Oryza sativa		DRR863215	PRJDB38331	SAMD01760349		DRR863215		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	13.46	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5047541100	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863215/DRR863215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863215/DRR863215_2.fastq.gz	1391791896;1461008531	B1320 (SAMC3139313)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760349	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863222	ZH11		Oryza sativa		DRR863222	PRJDB38331	SAMD01760356		DRR863222		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	14.423	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5408484900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863222/DRR863222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863222/DRR863222_2.fastq.gz	1469975654;1588379820	B1328 (SAMC3139320)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760356	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863225	ZH11		Oryza sativa		DRR863225	PRJDB38331	SAMD01760359		DRR863225		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	10.809	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4053537900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863225/DRR863225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863225/DRR863225_2.fastq.gz	1092891077;1197712775	B1331 (SAMC3139323)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760359	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863234	ZH11		Oryza sativa		DRR863234	PRJDB38331	SAMD01760368		DRR863234		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.406	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4652267700	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863234/DRR863234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863234/DRR863234_2.fastq.gz	1268454004;1332481448	B1344 (SAMC3139332)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760368	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863236	ZH11		Oryza sativa		DRR863236	PRJDB38331	SAMD01760370		DRR863236		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.561	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4335342000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863236/DRR863236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863236/DRR863236_2.fastq.gz	1222590433;1297913776	B1346 (SAMC3139334)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760370	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863248	ZH11		Oryza sativa		DRR863248	PRJDB38331	SAMD01760382		DRR863248		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	14.604	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5476317600	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863248/DRR863248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863248/DRR863248_2.fastq.gz	1453120168;1553625690	B1359 (SAMC3139346)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760382	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863251	ZH11		Oryza sativa		DRR863251	PRJDB38331	SAMD01760385		DRR863251		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.286	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4607085600	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863251/DRR863251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863251/DRR863251_2.fastq.gz	1295041524;1374422060	B1361 (SAMC3139349)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760385	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863252	ZH11		Oryza sativa		DRR863252	PRJDB38331	SAMD01760386		DRR863252		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.322	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4620619200	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863252/DRR863252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863252/DRR863252_2.fastq.gz	1297248504;1390238814	B1363 (SAMC3139350)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760386	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863268	ZH11		Oryza sativa		DRR863268	PRJDB38331	SAMD01760402		DRR863268		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	14.05	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5268755700	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863268/DRR863268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863268/DRR863268_2.fastq.gz	1484707206;1591929234	B1381 (SAMC3139366)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760402	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863286	ZH11		Oryza sativa		DRR863286	PRJDB38331	SAMD01760420		DRR863286		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	9.711	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	3641775000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863286/DRR863286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863286/DRR863286_2.fastq.gz	864695116;969224364	B1399 (SAMC3139384)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760420	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863290	ZH11		Oryza sativa		DRR863290	PRJDB38331	SAMD01760424		DRR863290		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.419	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4657241100	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863290/DRR863290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863290/DRR863290_2.fastq.gz	1310804090;1409540417	B1402 (SAMC3139388)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760424	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863293	ZH11		Oryza sativa		DRR863293	PRJDB38331	SAMD01760427		DRR863293		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	14.701	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	5512920900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863293/DRR863293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863293/DRR863293_2.fastq.gz	1302683616;1436574900	B1405 (SAMC3139391)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760427	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863295	ZH11		Oryza sativa		DRR863295	PRJDB38331	SAMD01760429		DRR863295		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	10.204	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	3826388400	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863295/DRR863295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863295/DRR863295_2.fastq.gz	1101448678;1177519494	B1408 (SAMC3139393)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760429	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863296	ZH11		Oryza sativa		DRR863296	PRJDB38331	SAMD01760430		DRR863296		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.774	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4415349300	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863296/DRR863296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863296/DRR863296_2.fastq.gz	1044089337;1148076916	B1409 (SAMC3139394)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760430	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863301	ZH11		Oryza sativa		DRR863301	PRJDB38331	SAMD01760435		DRR863301		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	21.141	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	7927710000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863301/DRR863301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863301/DRR863301_2.fastq.gz	1880790254;2072639115	B1414 (SAMC3139399)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760435	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863304	ZH11		Oryza sativa		DRR863304	PRJDB38331	SAMD01760438		DRR863304		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	11.959	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4484618400	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863304/DRR863304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863304/DRR863304_2.fastq.gz	1063093830;1183383129	B1419 (SAMC3139402)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760438	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863308	ZH11		Oryza sativa		DRR863308	PRJDB38331	SAMD01760442		DRR863308		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.348	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4630596000	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863308/DRR863308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863308/DRR863308_2.fastq.gz	1302586537;1404770048	B1422 (SAMC3139406)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760442	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863317	ZH11		Oryza sativa		DRR863317	PRJDB38331	SAMD01760451		DRR863317		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.674	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4752597900	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863317/DRR863317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863317/DRR863317_2.fastq.gz	1320282344;1435831131	B1434 (SAMC3139415)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760451	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863318	ZH11		Oryza sativa		DRR863318	PRJDB38331	SAMD01760452		DRR863318		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	12.771	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	4789300500	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863318/DRR863318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863318/DRR863318_2.fastq.gz	1134403915;1245408005	B1435 (SAMC3139416)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760452	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
DRR863319	ZH11		Oryza sativa		DRR863319	PRJDB38331	SAMD01760453		DRR863319		missing: data agreement established pre-2023			ILLUMINA	300.0	PAIRED	10.365	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	code	DDBJ	HiSeq X Ten	3886896600	ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863319/DRR863319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR863/DRR863319/DRR863319_2.fastq.gz	1077895670;1179663396	B1436 (SAMC3139417)	rice ZH11 ems4611 database (PRJCA020505)	SAMD01760453	Institute of Crop Sciences, Chinese Academy of Agricultural Sciences	2026-06-02
